"StartDate","EndDate","In.what.year.were.you.born...enter.4.digit.birth.year..for.example..1976....Open.Ended.Response","Are.you.male.or.female.","What.is.your.relationship.status.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....In.general..I.feel.I.am.in.charge.of.the.situation.in.which.I.live.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....The.demands.of.everyday.life.often.get.me.down.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.do.not.fit.very.well.with.the.people.and.the.community.around.me.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.am.quite.good.at.managing.the.many.responsibilities.of.my.daily.life.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.often.feel.overwhelmed.by.my.responsibilities.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....If.I.were.unhappy.with.my.living.situation..I.would.take.effective.steps.to.change.it.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.generally.do.a.good.job.of.taking.care.of.my.personal.finances.and.affairs.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.find.it.stressful.that.I.can.t.keep.up.with.all.of.the.things.I.have.to.do.each.day.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.am.good.at.juggling.my.time.so.that.I.can.fit.everything.in.that.needs.to.get.done.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....My.daily.life.is.busy..but.I.derive.a.sense.of.satisfaction.from.keeping.up.with.everything.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.get.frustrated.when.trying.to.plan.my.daily.activities.because.I.never.accomplish.the.things.I.set.out.to.do.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....My.efforts.to.find.the.kinds.of.activities.and.relationships.that.I.need.have.been.quite.successful.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.have.difficulty.arranging.my.life.in.a.way.that.is.satisfying.to.me.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.have.been.able.to.build.a.home.and.a.lifestyle.for.myself.that.is.much.to.my.liking.","How.familiar.are.you.with.the.notion.of.complete.mental.silence.","At.some.time.in.my.life..I.have.experienced.complete.mental.silence.","I.have.experienced.complete.mental.silence.in.my.childhood.","I.believe.that.complete.mental.silence.is.possible.for.everybody...","If.you.have.never.experienced.complete.mental.silence..are.you.interested.in.learning.how.to.experience.it...","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....It.takes.too.much.effort.for.me.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.won.t.feel.emotionally.prepared.to.experience.complete.mental.silence..not.currently.and.probably.not.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.am.afraid.of.what.will.happen.if.I.stop.thinking.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.never.slow.down.long.enough.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....My.life.circumstances.prevent.me.from.experiencing.complete.mental.silence..currently.and.probably.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....If.I.experience.complete.mental.silence.then.I.may.lose.an.important.aspect.of.who.I.am.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.am.too.emotionally.preoccupied.to.experience.complete.mental.silence..currently.and.probably.during.the.next.1.2.weeks.","During.the.past.2.weeks....I.yearned.for.the.experience.of.complete.mental.silence.","During.the.past.2.weeks....I.created.favorable.external.conditions.to.allow.myself.to.experience.complete.mental.silence.","During.the.past.2.weeks....I.allowed.myself.to.experience.complete.mental.silence.","During.the.past.2.weeks....I.taught..or.helped.teach..other.people.how.to.experience.complete.mental.silence.","During.the.last.30.days..how.often.did.you.allocate.time.to.experience..or.try.to.experience..complete.mental.silence.","During.the.last.30.days..how.much.time.did.you.set.aside.per.structured.session.to.experience..or.try.to.experience..complete.mental.silence.","In.what.percentage.of.these.structured.sessions.did.you.actually.experience.complete.mental.silence..e.g..30.for.30..of.the.sessions.....Open.Ended.Response","During.structured.sessions..approximately.how.long.did.your.longest.experience.of.complete.mental.silence.last.","During.the.last.30.days..approximately.how.long.did.your.longest.experience.of.complete.mental.silence.last.outside.of.structured.sessions.","I.have.met..in.person..someone.who.is.convincingly.familiar.with.complete.mental.silence.","In.your.lifetime..how.many.people.have.you.met.who.were.convincingly.familiar.with.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","I.have.sat.together.with.other.people.where.we.were.jointly.engaged.in..or.tried.to.engage.in..complete.mental.silence.","In.your.lifetime..with.how.many.people.have.you.sat.together.with.while.jointly.engaged.in..or.trying.to.engage.in..complete.mental.silence...For.example..if.your.experience.consists.of.a.session.with.10.people.on.one.occasion.and.a.session.with.20.people.on.a.separate.occasion.then.all.together.you.would.enter.30....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","During.my.lifetime..I.have.taught..or.helped.teach..other.people.how.to.experience.complete.mental.silence.","In.your.lifetime..how.many.people.have.you.taught..or.helped.teach..how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","I.know.how.to.train.teachers.who.can.teach.people.how.to.experience.complete.mental.silence.","In.your.lifetime..how.many.teachers.have.you.trained.who.can.teach.others.how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","id","time","uid","labTA","labTime"
"01/14/2015 04:38:39","01/14/2015 04:44:49",1996,"Female","Single","Agree Slightly","Agree Slightly","Strongly Disagree","Agree Somewhat","Agree Somewhat","Strongly Agree","Agree Slightly","Strongly Agree","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Slightly","Disagree Somewhat","Agree Somewhat","This is the first time I have thought about it.","Disagree","Disagree","Disagree somewhat","Yes, I am moderately curious","Agree","Agree somewhat","Agree somewhat","Agree","Agree","Agree somewhat","Agree somewhat","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,904,1,1204,2,"Th 2:00PM - 2:50PM"
"01/14/2015 03:37:02","01/14/2015 03:44:29",1993,"Male","Single","Disagree Slightly","Disagree Slightly","Agree Slightly","Agree Slightly","Agree Somewhat","Strongly Agree","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Disagree Somewhat","Agree Slightly","Agree Slightly","I have an interest in this topic.","Agree","Not sure","Not sure","I have experienced complete mental silence.","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","1-3 times a week","10-20 minutes",90,"I have no idea of how much time elapsed.","Longer than a moment but shorter than 10 seconds","Not sure",5,"Disagree",0,"Not sure",0,"Disagree",0,905,1,1205,2,"Th 3:00PM - 3:50PM"
"01/14/2015 03:17:04","01/14/2015 03:24:59",1996,"Female","In a long-term relationship (i.e. together more than a year)","Disagree Slightly","Disagree Slightly","Disagree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","Disagree Slightly","Disagree Slightly","I have an interest in this topic.","Not sure","Not sure","Agree somewhat","Yes, I am keenly curious","Agree","Agree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat","Agree somewhat","Agree somewhat","Not sure","Not sure","4-6 times a week","10-20 minutes",10,"A moment (e.g., a second or shorter)","I didn't experience complete mental silence.","Agree",5,"Agree",100,"Disagree somewhat",0,"Disagree",0,906,1,1206,4,"Fr 3:00PM - 3:50PM"
"01/14/2015 02:55:36","01/14/2015 03:07:03",1993,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Strongly Disagree","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Slightly","Strongly Disagree","Agree Somewhat","I have an interest in this topic.","Agree","Agree somewhat","Agree","I have experienced complete mental silence.","","","","","","","","Agree","Agree","Agree","Disagree somewhat","1-2 times a day","10-20 minutes",10,"A moment (e.g., a second or shorter)","A moment (e.g., a second or shorter)","Agree",2,"Agree",30,"Disagree",1,"Disagree",0,907,1,1207,4,"Fr 11:00AM - 11:50AM"
"01/14/2015 01:06:51","01/14/2015 01:19:25",1994,"Male","Single","Agree Somewhat","Disagree Slightly","Disagree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Agree somewhat","Not sure","Not sure","Agree somewhat","Agree somewhat","Disagree","Disagree somewhat","Not sure","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",NA,"Not sure",NA,"Disagree",NA,"Disagree",NA,908,1,1208,1,"Fr 3:00PM - 3:50PM"
"01/13/2015 22:34:23","01/13/2015 22:43:33",1996,"Female","Single","Agree Slightly","Disagree Somewhat","Strongly Disagree","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Slightly","Strongly Agree","Disagree Somewhat","Strongly Agree","Strongly Disagree","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Agree somewhat","Agree somewhat","Not sure","Yes, I am moderately curious","Not sure","Disagree somewhat","Disagree","Disagree somewhat","Disagree","Disagree somewhat","Not sure","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"","","Not sure",2,"Not sure",0,"Disagree",0,"Disagree",0,909,1,1209,4,"Fr 4:00PM - 4:50PM"
"01/13/2015 22:01:02","01/13/2015 22:07:09",1994,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Slightly","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Slightly","Disagree Somewhat","Agree Somewhat","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"",NA,"",NA,910,1,1210,1,"Fr 4:00PM - 4:50PM"
"01/13/2015 21:49:18","01/14/2015 03:26:20",1994,"Male","Single","Disagree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Slightly","Agree Slightly","Disagree Slightly","I have an interest in this topic.","Agree somewhat","Agree somewhat","Agree","Yes, I am keenly curious","Not sure","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","Not sure","Not sure","Agree","Not sure","Not sure","Disagree somewhat","1-3 times a week","31-45 minutes",10,"I have no idea of how much time elapsed.","I have no idea of how much time elapsed.","Agree",7,"Agree",15,"Disagree",0,"Disagree",0,911,1,1211,2,"Th 4:00PM - 4:50PM"
"01/13/2015 21:35:37","01/13/2015 21:55:39",1994,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Slightly","","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Disagree somewhat","Not sure","Yes, I am keenly curious","Not sure","Disagree somewhat","Not sure","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","Agree somewhat","Disagree somewhat","Not sure","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",NA,"Disagree",NA,"Disagree",NA,912,1,1212,2,"Th 2:00PM - 2:50PM"
"01/13/2015 21:26:50","01/13/2015 21:38:46",1995,"Male","In a long-term relationship (i.e. together more than a year)","Disagree Somewhat","Agree Slightly","Disagree Slightly","Disagree Somewhat","Strongly Agree","Disagree Slightly","Agree Somewhat","Agree Slightly","Disagree Somewhat","Disagree Slightly","Disagree Slightly","Disagree Somewhat","Agree Slightly","Disagree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree","Disagree","Not sure","Yes, I am moderately curious","Agree somewhat","Not sure","Agree","Agree","Not sure","Disagree","Not sure","Agree somewhat","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,913,1,1213,NA,NA
"01/13/2015 21:04:11","01/13/2015 21:25:42",1992,"Male","Single","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Slightly","Strongly Agree","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","Agree Somewhat","Strongly Disagree","Agree Slightly","Agree Somewhat","Disagree Somewhat","This is the first time I have thought about it.","Agree","Not sure","Not sure","Yes, if it was easy to learn","Not sure","Disagree somewhat","Disagree somewhat","Agree","Agree somewhat","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,914,1,1214,3,"Fr 12:00PM - 12:50PM"
"01/13/2015 20:56:25","01/13/2015 21:06:29",1993,"Male","Single","Agree Somewhat","Disagree Somewhat","Strongly Disagree","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Agree Somewhat","Strongly Agree","Disagree Somewhat","Strongly Agree","Disagree Somewhat","Strongly Agree","I have discussed it with friends.","Agree somewhat","Agree somewhat","Agree","I have experienced complete mental silence.","Disagree somewhat","Disagree","Disagree","Disagree somewhat","Not sure","Disagree","Agree somewhat","Agree","Disagree somewhat","Not sure","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"Between 1 minute and 10 minutes","A moment (e.g., a second or shorter)","Agree",5,"Agree",55,"Agree somewhat",2,"Disagree",0,915,1,1215,1,"Fr 3:00PM - 3:50PM"
"01/13/2015 20:43:00","01/19/2015 18:14:30",NA,"Male","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Disagree","Not sure","Yes, I am moderately curious","Not sure","Disagree somewhat","Not sure","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","","","","","","",NA,"","","Disagree somewhat",0,"Disagree somewhat",0,"Disagree",0,"Disagree",0,916,1,1216,NA,NA
"01/13/2015 20:24:08","01/13/2015 20:37:04",1995,"Male","Single","Agree Slightly","Disagree Somewhat","Strongly Disagree","Strongly Agree","Agree Slightly","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Agree somewhat","Disagree","Agree somewhat","Yes, I am keenly curious","Not sure","Disagree","Disagree","Agree somewhat","Not sure","Disagree","Disagree","Disagree","Agree somewhat","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Not sure",0,"Disagree",0,"Disagree",0,917,1,1217,1,"Fr 3:00PM - 3:50PM"
"01/13/2015 20:12:18","01/13/2015 20:20:08",1996,"Female","Single","Agree Somewhat","Disagree Somewhat","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","Strongly Agree","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Disagree Somewhat","Agree Somewhat","I have discussed it with friends.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Agree somewhat","Disagree somewhat","Disagree somewhat","Agree somewhat","Agree somewhat","Not sure","Agree somewhat","Not sure","Agree somewhat","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Agree somewhat",2,"Disagree",0,"Disagree",0,918,1,1218,2,"Th 4:00PM - 4:50PM"
"01/13/2015 20:10:57","01/13/2015 20:53:30",1996,"Male","Single","Strongly Agree","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Strongly Agree","Strongly Agree","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Strongly Disagree","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Not sure","Yes, I am keenly curious","Disagree somewhat","Not sure","Disagree","Not sure","Not sure","Disagree","Not sure","I don't understand this question.","I don't understand this question.","I don't understand this question.","I don't understand this question.","","",NA,"","","Not sure",0,"Disagree",NA,"",0,"Disagree",0,919,1,1219,NA,NA
"01/13/2015 20:01:09","01/13/2015 20:08:04",1993,"Male","Other","Strongly Agree","Disagree Somewhat","Strongly Disagree","Agree Slightly","Disagree Slightly","Strongly Agree","Agree Slightly","Disagree Slightly","Agree Slightly","Strongly Agree","Disagree Somewhat","Agree Slightly","Disagree Somewhat","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree","Disagree","Not sure","Yes, I am keenly curious","Agree somewhat","Disagree","Disagree","Agree somewhat","Disagree","Disagree","Disagree","Disagree somewhat","Not sure","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,920,1,1220,1,"Fr 3:00PM - 3:50PM"
"01/13/2015 19:50:59","01/13/2015 19:58:01",1995,"Male","Single","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","Strongly Agree","Disagree Slightly","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree","Not sure","Not sure","Yes, I am keenly curious","Not sure","Disagree somewhat","Agree somewhat","Not sure","Disagree somewhat","Not sure","Disagree somewhat","Disagree","Disagree","Disagree","Disagree","","",NA,"","","Not sure",0,"",0,"Disagree",0,"Disagree",0,921,1,1221,NA,NA
"01/13/2015 19:36:37","01/13/2015 19:44:52",1992,"Female","In a long-term relationship (i.e. together more than a year)","Strongly Agree","Agree Somewhat","Agree Slightly","Agree Somewhat","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Somewhat","Disagree Somewhat","Agree Somewhat","I have an interest in this topic.","Disagree","Not sure","Not sure","Yes, I am keenly curious","Agree somewhat","Disagree","Disagree","Agree","Disagree somewhat","Disagree","Disagree somewhat","Agree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Agree somewhat",20,"Disagree",0,"Disagree",0,922,1,1222,4,"Fr 11:00AM - 11:50AM"
"01/13/2015 19:30:18","01/13/2015 19:37:11",1993,"Female","Single","Agree Somewhat","Disagree Slightly","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Slightly","Strongly Disagree","Agree Somewhat","Agree Slightly","Strongly Disagree","Agree Somewhat","Strongly Disagree","Agree Somewhat","This is the first time I have thought about it.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Agree somewhat","Disagree","Agree somewhat","Agree somewhat","Disagree","Agree somewhat","Disagree","Agree somewhat","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",NA,"Disagree",0,"Disagree",0,"Disagree",0,923,1,1223,3,"Fr 1:00PM - 1:50PM"
"01/13/2015 19:22:38","01/13/2015 19:31:13",NA,"Female","Single","Agree Slightly","Disagree Somewhat","Strongly Disagree","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Disagree Somewhat","Strongly Agree","Strongly Disagree","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Disagree","Agree","Yes, I am moderately curious","Not sure","Disagree somewhat","Disagree","Agree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Not sure","Disagree somewhat","Not sure","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Not sure",0,"Not sure",0,"Disagree",0,924,1,1224,4,"Fr 11:00AM - 11:50AM"
"01/13/2015 19:21:47","01/13/2015 19:29:37",1993,"Male","Single","Strongly Agree","Disagree Somewhat","Disagree Somewhat","Strongly Agree","Disagree Somewhat","Strongly Agree","Strongly Agree","Agree Slightly","Strongly Agree","Strongly Agree","Strongly Disagree","Agree Somewhat","Strongly Disagree","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Agree somewhat","Not sure","Not sure","Yes, I am keenly curious","Not sure","Disagree","Disagree","Agree somewhat","Disagree","Disagree","Disagree somewhat","Not sure","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,925,1,1225,4,"Fr 3:00PM - 3:50PM"
"01/13/2015 19:11:11","01/13/2015 19:18:40",1996,"Female","Single","Agree Somewhat","Disagree Slightly","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Strongly Agree","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Disagree somewhat","Agree somewhat","Yes, I am moderately curious","Not sure","Disagree somewhat","Agree somewhat","Agree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Agree somewhat","Agree somewhat","Not sure","Disagree","","",NA,"","","Not sure",0,"Agree somewhat",50,"Disagree",0,"Disagree",0,926,1,1226,NA,NA
"01/13/2015 18:03:42","01/13/2015 19:03:08",NA,"Female","Single","Agree Slightly","Disagree Slightly","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Slightly","Disagree Somewhat","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Not sure","Disagree somewhat","Disagree somewhat","Agree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree somewhat",2,"Not sure",0,"Disagree",0,"Disagree",0,927,1,1227,NA,NA
"01/13/2015 18:32:38","01/13/2015 18:42:56",1995,"Female","Other","Agree Somewhat","Agree Slightly","Disagree Somewhat","Strongly Agree","Disagree Slightly","Agree Somewhat","Strongly Agree","Disagree Slightly","Strongly Agree","Strongly Agree","Disagree Somewhat","Strongly Agree","Disagree Somewhat","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Agree somewhat","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Not sure","Disagree somewhat","Disagree","","",NA,"","","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,928,1,1228,2,"Th 3:00PM - 3:50PM"
"01/13/2015 18:22:50","01/13/2015 20:22:20",1992,"Male","In a long-term relationship (i.e. together more than a year)","Disagree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree somewhat","Yes, I am keenly curious","Disagree","Not sure","Disagree","Disagree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Agree","Not sure","Disagree somewhat","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Disagree",50,"Disagree",0,"Disagree",0,929,1,1229,3,"Fr 1:00PM - 1:50PM"
"01/13/2015 18:13:59","01/13/2015 18:20:48",1993,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Strongly Disagree","Disagree Slightly","Agree Slightly","Agree Slightly","Agree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Disagree Slightly","Strongly Agree","Disagree Somewhat","Agree Somewhat","This is the first time I have thought about it.","Not sure","Not sure","Agree somewhat","Yes, I am keenly curious","Disagree somewhat","Disagree somewhat","Disagree","Not sure","Disagree somewhat","Disagree","Disagree somewhat","Not sure","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Not sure",0,"Not sure",0,"Not sure",0,930,1,1230,1,"Fr 2:00PM - 2:50PM"
"01/13/2015 18:15:43","01/16/2015 02:39:05",1995,"Female","Single","Disagree Slightly","Agree Slightly","Disagree Somewhat","Disagree Somewhat","Agree Slightly","Disagree Somewhat","Disagree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Disagree Slightly","Agree Somewhat","Agree Slightly","Disagree Slightly","This is the first time I have thought about it.","Not sure","Not sure","Agree","Yes, I am moderately curious","Not sure","Not sure","Disagree somewhat","Not sure","Not sure","Not sure","Not sure","Agree somewhat","","","","","",NA,"","","Not sure",0,"Not sure",0,"",0,"",0,931,1,1231,1,"Fr 4:00PM - 4:50PM"
